year,barangay,green_index,mean_ndvi,gar,pixel_count,valid_land_pixels
2008,San Isidro,52.01639245965765,0.2084358185529709,0.5548172757475083,903,903
2008,Diezmo,66.06726711107004,0.2474057525396347,0.8481561822125814,461,461
2008,Poblacion,43.12242906773389,0.1834879219532013,0.37142857142857144,140,140
2009,Niugan,31.352373501958095,0.14785058796405792,0.13163064833005894,509,509
2009,Pittland,58.663779279123965,0.24169304966926575,0.6700581395348837,688,688
2009,Casile,66.8450309513319,0.269046813249588,0.8390092879256966,2263,2261
2009,Banlic,45.031695950304915,0.1940636932849884,0.40272108843537413,736,735
2009,Mamatid,52.68632547972681,0.21581591665744781,0.5653896961690885,757,757
2009,Baclaran,34.998121518397205,0.1481848508119583,0.19337016574585636,181,181
2009,Butong,27.509234760163206,0.12148581445217133,0.0647887323943662,355,355
2009,Bigaa,40.79020997917261,0.1775273084640503,0.33066666666666666,375,375
2009,Sala,40.08327786288684,0.16914384067058563,0.3153846153846154,780,780
2009,Pulo,55.70877719044708,0.23064085841178894,0.6108374384236454,1015,1015
2009,Banay-Banay,52.16911203430189,0.20819424092769623,0.5618336886993603,938,938
2009,Marinig,39.19109823525144,0.17293870449066162,0.29067930489731436,633,633
2009,Gulod,40.8338208545148,0.16958530247211456,0.332089552238806,810,804
2009,San Isidro,51.78197707323958,0.21012674272060394,0.5459579180509413,903,903
2009,Diezmo,68.78781751577282,0.2664845883846283,0.8893709327548807,461,461
2009,Poblacion,38.80489374813195,0.1766771823167801,0.2642857142857143,140,140
2010,Niugan,25.492692667792458,0.11596278846263885,0.021611001964636542,509,509
2010,Pittland,46.93527566668543,0.1734718233346939,0.48255813953488375,688,688
2010,Casile,50.66679274273814,0.20796549320220947,0.5237040319007532,2263,2257
2010,Banlic,37.45644701050716,0.15281307697296143,0.27309782608695654,736,736
2010,Mamatid,39.45356482613489,0.16339111328125,0.30250990752972257,757,757
2010,Baclaran,28.202875229694268,0.12081652134656906,0.0718232044198895,181,181
2010,Butong,25.603362637222084,0.09879451245069504,0.05352112676056338,355,355
2010,Bigaa,31.888925250173333,0.14008347690105438,0.16533333333333333,375,375
2010,Sala,30.640071521085712,0.13967382907867432,0.12307692307692308,780,780
2010,Pulo,48.18310027506938,0.1898578554391861,0.4827586206896552,1015,1015
2010,Banay-Banay,38.010074315513386,0.16001194715499878,0.28038379530916846,938,938
2010,Marinig,31.75993660399312,0.13461603224277496,0.16113744075829384,633,633
2010,Gulod,36.31291865384145,0.14366957545280457,0.26049382716049385,810,810
2010,San Isidro,41.851771426344634,0.1707434505224228,0.35437430786268,903,903
2010,Diezmo,53.709265540979274,0.20407892763614655,0.6052060737527115,461,461
2010,Poblacion,28.169256623426847,0.1534518152475357,0.04285714285714286,140,140
2011,Niugan,35.29630367897982,0.1558028757572174,0.21611001964636542,509,509
2011,Pittland,56.412414657127925,0.22435793280601501,0.6366279069767442,688,688
2011,Casile,69.17310607405365,0.28749194741249084,0.870739265161576,2263,2259
2011,Banlic,41.01213264246013,0.16780826449394226,0.33967391304347827,736,736
2011,Mamatid,48.292160472708765,0.19456030428409576,0.48745046235138706,757,757
2011,Baclaran,32.79602460617306,0.12969131767749786,0.14917127071823205,181,181
2011,Butong,29.339294661054737,0.12612225115299225,0.10140845070422536,355,355
2011,Bigaa,42.33238828507212,0.18092258274555206,0.36,375,375
2011,Sala,47.46150591915096,0.19201824069023132,0.46282051282051284,780,780
2011,Pulo,53.74032738409899,0.2218167781829834,0.5773399014778325,1015,1015
2011,Banay-Banay,49.61753315269652,0.19732698798179626,0.5149253731343284,938,938
2011,Marinig,41.07736849429349,0.1758078932762146,0.33649289099526064,633,633
2011,Gulod,43.48585136185273,0.16946712136268616,0.3987654320987654,810,810
2011,San Isidro,51.59846146927636,0.21077720820903778,0.540420819490587,903,903
2011,Diezmo,64.0465814549237,0.23966321349143982,0.8156182212581344,461,461
2011,Poblacion,48.176326153151294,0.19116638600826263,0.4857142857142857,140,140
2012,Niugan,32.177785551136196,0.1485283076763153,0.14145383104125736,509,509
2012,Pittland,41.59026910549148,0.16951331496238708,0.3502906976744186,688,688
2012,Casile,62.104085616894544,0.2676580250263214,0.7213622291021672,2263,2261
2012,Banlic,32.88596114436014,0.13370351493358612,0.1891156462585034,736,735
2012,Mamatid,41.805299869577794,0.16671039164066315,0.3632760898282695,757,757
2012,Baclaran,26.71038154832009,0.11614614725112915,0.022099447513812154,181,181
2012,Butong,30.17333553089416,0.13214921951293945,0.11549295774647887,355,355
2012,Bigaa,42.69089061022357,0.1867722123861313,0.36,375,375
2012,Sala,46.59044250165256,0.19688057899475098,0.4358974358974359,780,780
2012,Pulo,47.502142248116556,0.19544871151447296,0.46206896551724136,1015,1015
2012,Banay-Banay,49.469341633281324,0.20335066318511963,0.502132196162047,938,938
2012,Marinig,37.124179500787285,0.15447889268398285,0.2674050632911392,633,632
2012,Gulod,39.2221000104714,0.15158088505268097,0.32098765432098764,810,810
2012,San Isidro,51.338780057813686,0.21148884296417236,0.5348837209302325,903,903
2012,Diezmo,30.28378573374622,0.15457895398139954,0.08459869848156182,461,461
2012,Poblacion,54.1564594262494,0.20981855690479279,0.6214285714285714,140,140
2013,Niugan,34.948797560887776,0.1534036546945572,0.2043222003929273,509,509
2013,Pittland,46.22593313390528,0.1888504922389984,0.43459302325581395,688,688
2013,Casile,36.67468396677832,0.1535087376832962,0.25762262483429077,2263,2263
2013,Banlic,43.09779193570658,0.1798904836177826,0.37771739130434784,736,736
2013,Mamatid,45.8058334206636,0.19172340631484985,0.42932628797886396,757,757
2013,Baclaran,36.3368076637711,0.15143169462680817,0.22099447513812154,181,181
2013,Butong,27.953743450203902,0.12091635912656784,0.07887323943661972,355,355
2013,Bigaa,42.56241864322126,0.18245133757591248,0.36,375,375
2013,Sala,48.09233275914725,0.19959266483783722,0.4705128205128205,780,780
2013,Pulo,53.36919029723949,0.21986041963100433,0.5684729064039409,1015,1015
2013,Banay-Banay,46.14027974283592,0.18462808430194855,0.44989339019189767,938,938
2013,Marinig,35.13830552486418,0.1553402543067932,0.2132701421800948,633,633
2013,Gulod,44.056967477075865,0.17420931160449982,0.4111111111111111,810,810
2013,San Isidro,51.1124758482277,0.20779384672641754,0.5359911406423035,903,903
2013,Diezmo,62.34604518757716,0.2268214225769043,0.7874186550976139,461,461
2013,Poblacion,55.281024264467995,0.20930935442447662,0.6357142857142857,140,140
2014,Niugan,31.71624064376311,0.14072860777378082,0.14341846758349705,509,509
2014,Pittland,45.63093368988435,0.19052986800670624,0.42151162790697677,688,688
2014,Casile,56.59521104736887,0.23913849890232086,0.6261061946902655,2263,2260
2014,Banlic,41.66351843590428,0.17468498647212982,0.34646739130434784,736,736
2014,Mamatid,45.91636352317451,0.19046667218208313,0.4332892998678996,757,757
2014,Baclaran,32.77103471161262,0.1341094970703125,0.143646408839779,181,181
2014,Butong,26.91464319006128,0.1132294312119484,0.07323943661971831,355,355
2014,Bigaa,36.56344907296674,0.15986327826976776,0.248,375,375
2014,Sala,43.40302985370443,0.17896220088005066,0.37948717948717947,780,780
2014,Pulo,52.0112943149356,0.21617627143859863,0.5438423645320197,1015,1015
2014,Banay-Banay,42.20147765041711,0.17226284742355347,0.3656716417910448,938,938
2014,Marinig,31.70348451123046,0.14373888075351715,0.14691943127962084,633,633
2014,Gulod,39.839333154754485,0.15640249848365784,0.32592592592592595,810,810
2014,San Isidro,50.177401443519926,0.2042502462863922,0.5182724252491694,903,903
2014,Diezmo,59.05880265586637,0.22104550898075104,0.7049891540130152,461,461
2014,Poblacion,43.828101983594244,0.18715845048427582,0.40714285714285714,140,140
2015,Niugan,39.073206519447886,0.17080280184745789,0.2829076620825147,509,509
2015,Pittland,53.13217348935972,0.2201145589351654,0.565406976744186,688,688
2015,Casile,65.81155740900479,0.2710112929344177,0.8108705258506408,2263,2263
2015,Banlic,44.19133554682544,0.18797364830970764,0.39266304347826086,736,736
2015,Mamatid,41.16440982628006,0.17568278312683105,0.33553500660501984,757,757
2015,Baclaran,35.06984480819829,0.14229564368724823,0.20441988950276244,181,181
2015,Butong,30.981301061137657,0.13703452050685883,0.1323943661971831,355,355
2015,Bigaa,42.52167835842084,0.18233813345432281,0.36,375,375
2015,Sala,47.48156362863688,0.1981605589389801,0.45256410256410257,780,780
2015,Pulo,54.462426288368306,0.2295159101486206,0.5812807881773399,1015,1015
2015,Banay-Banay,47.29451192764995,0.19183668494224548,0.4669509594882729,938,938
2015,Marinig,37.35177400940368,0.16675987839698792,0.26224328593996843,633,633
2015,Gulod,46.53637165465265,0.18419937789440155,0.454320987654321,810,810
2015,San Isidro,48.78357855790045,0.19958631694316864,0.4883720930232558,903,903
2015,Diezmo,64.97617452902453,0.24994055926799774,0.8199566160520607,461,461
2015,Poblacion,54.34267810783925,0.212813138961792,0.6285714285714286,140,140
2016,Niugan,38.37328399869015,0.16995930671691895,0.26719056974459726,509,509
2016,Pittland,51.65806555469274,0.2124301791191101,0.5363372093023255,688,688
2016,Casile,63.26799793705367,0.253888875246048,0.7724259832081308,2263,2263
2016,Banlic,46.901664197212966,0.20271317660808563,0.4388586956521739,736,736
2016,Mamatid,50.63521061048608,0.21960239112377167,0.5085865257595773,757,757
2016,Baclaran,37.43355235576721,0.1620434820652008,0.23756906077348067,181,181
2016,Butong,30.024073844538588,0.13237179815769196,0.11830985915492957,355,355
2016,Bigaa,43.13848949753471,0.17974787950515747,0.38133333333333336,375,375
2016,Sala,47.050213664821115,0.19632314145565033,0.4423076923076923,780,780
2016,Pulo,57.14681992508082,0.2423957735300064,0.6295566502463055,1015,1015
2016,Banay-Banay,50.564930220269325,0.2047910839319229,0.5330490405117271,938,938
2016,Marinig,35.165426099297065,0.15358072519302368,0.22784810126582278,633,632
2016,Gulod,48.64252259443197,0.2019067406654358,0.4802469135802469,810,810
2016,San Isidro,56.16086945397912,0.246959388256073,0.602436323366556,903,903
2016,Diezmo,60.48431830957969,0.2355974018573761,0.7223427331887202,461,461
2016,Poblacion,57.68372072483508,0.23069769144058228,0.6857142857142857,140,140
2017,Niugan,42.62894164017244,0.18362921476364136,0.34970530451866405,509,509
2017,Pittland,50.2966417670089,0.19332899153232574,0.5319767441860465,688,688
2017,Casile,69.90112782257198,0.3039611279964447,0.8652231551038444,2263,2263
2017,Banlic,46.197435000523434,0.19396276772022247,0.4320652173913043,736,736
2017,Mamatid,50.83650692035421,0.21914027631282806,0.512549537648613,757,757
2017,Baclaran,38.90451125076841,0.16982819139957428,0.2596685082872928,181,181
2017,Butong,35.4721614126487,0.15683360397815704,0.21690140845070421,355,355
2017,Bigaa,47.12844864750206,0.201468825340271,0.45066666666666666,375,375
2017,Sala,50.96651720006854,0.21857590973377228,0.5102564102564102,780,780
2017,Pulo,51.74516401578981,0.21294012665748596,0.5359605911330049,1015,1015
2017,Banay-Banay,49.42368833920062,0.20315299928188324,0.5085287846481876,938,938
2017,Marinig,39.1996724470602,0.17298391461372375,0.29952456418383516,633,631
2017,Gulod,46.64119410982709,0.18731506168842316,0.454320987654321,810,810
2017,San Isidro,52.69689219812227,0.22240152955055237,0.5526024363233666,903,903
2017,Diezmo,49.38591410688892,0.19523899257183075,0.5097613882863341,461,461
2017,Poblacion,60.378370716596876,0.25806692242622375,0.7071428571428572,140,140
2018,Niugan,41.09307916171413,0.17616519331932068,0.3241650294695481,509,509
2018,Pittland,49.46209765986867,0.1961340308189392,0.5036390101892285,688,687
2018,Casile,60.22648627961141,0.25894972681999207,0.6873065015479877,2263,2261
2018,Banlic,44.334118046400675,0.18755203485488892,0.3953804347826087,736,736
2018,Mamatid,48.30588442663087,0.20511563122272491,0.4663143989431968,757,757
2018,Baclaran,37.429252024319695,0.16196979582309723,0.2430939226519337,181,181
2018,Butong,32.96948605912984,0.14476610720157623,0.17746478873239438,355,355
2018,Bigaa,44.54250179071387,0.18720869719982147,0.408,375,375
2018,Sala,48.89303595811608,0.2036813348531723,0.4807692307692308,780,780
2018,Pulo,56.48160832639664,0.24007338285446167,0.6167487684729064,1015,1015
2018,Banay-Banay,49.036510950099505,0.2013416290283203,0.4989339019189765,938,938
2018,Marinig,37.64952552520457,0.16753891110420227,0.2630744849445325,633,631
2018,Gulod,48.66715410316137,0.2033778429031372,0.48271604938271606,810,810
2018,San Isidro,55.33645993935953,0.23808690905570984,0.5968992248062015,903,903
2018,Diezmo,50.1966404729122,0.20413392782211304,0.5184381778741866,461,461
2018,Poblacion,56.12674083568296,0.22066576778888702,0.6642857142857143,140,140
2019,Niugan,61.60613838314469,0.31722673773765564,0.6463654223968566,509,509
2019,Pittland,61.582261529140595,0.33753833174705505,0.604135893648449,688,677
2019,Casile,81.8533833167799,0.4867669343948364,0.9075892857142858,2263,2240
2019,Banlic,63.52703465376309,0.33765849471092224,0.6634615384615384,736,728
2019,Mamatid,66.66764012019273,0.3780096769332886,0.6811989100817438,757,734
2019,Baclaran,50.46202736926393,0.24973033368587494,0.44751381215469616,181,181
2019,Butong,49.2546698150895,0.22065375745296478,0.4680232558139535,355,344
2019,Bigaa,61.728970819485205,0.3103853464126587,0.6486486486486487,375,370
2019,Sala,66.82686661884702,0.368028461933136,0.6881443298969072,780,776
2019,Pulo,75.64521266479625,0.4344467222690582,0.8244047619047619,1015,1008
2019,Banay-Banay,65.90358878624181,0.3453631103038788,0.7099892588614393,938,931
2019,Marinig,56.880217201303594,0.29752832651138306,0.5629984051036683,633,627
2019,Gulod,62.42103418909294,0.3327336609363556,0.6496062992125984,810,762
2019,San Isidro,70.10740794952547,0.4068780541419983,0.717607973421927,903,903
2019,Diezmo,75.07041779181692,0.406851589679718,0.8478260869565217,461,460
2019,Poblacion,77.40964480480868,0.4452720880508423,0.8642857142857143,140,140
2020,Niugan,57.923918152479644,0.28908514976501465,0.5992141453831041,509,509
2020,Pittland,61.80726599623995,0.3433912694454193,0.6142208774583964,688,661
2020,Casile,78.37870643054545,0.42388468980789185,0.9049753473778575,2263,2231
2020,Banlic,60.57102183442989,0.3239128291606903,0.6107290233837689,736,727
2020,Mamatid,62.0098203556411,0.3420571982860565,0.6146540027137042,757,737
2020,Baclaran,49.267379849641166,0.24441157281398773,0.4198895027624309,181,181
2020,Butong,45.68732290523526,0.20223945379257202,0.41329479768786126,355,346
2020,Bigaa,56.68320149126021,0.28022870421409607,0.5675675675675675,375,370
2020,Sala,64.31862891953817,0.34610122442245483,0.6532988357050453,780,773
2020,Pulo,74.88366582782353,0.42460188269615173,0.8150346191889218,1015,1011
2020,Banay-Banay,65.46504757250291,0.34161511063575745,0.7019438444924406,938,926
2020,Marinig,51.71906626976336,0.25510331988334656,0.4864433811802233,633,627
2020,Gulod,64.0853450601472,0.3561546206474304,0.6586666666666666,810,750
2020,San Isidro,69.68830069356692,0.4076947569847107,0.7052280311457174,903,899
2020,Diezmo,72.45507837378608,0.37948161363601685,0.8195652173913044,461,460
2020,Poblacion,74.52716082316633,0.40080833435058594,0.8571428571428571,140,140
2021,Niugan,55.17157848924755,0.2616254985332489,0.5700197238658777,509,507
2021,Pittland,62.46605392475453,0.3568424582481384,0.6126126126126126,688,666
2021,Casile,79.38099575213334,0.4457981586456299,0.902591599642538,2263,2238
2021,Banlic,60.84444635388071,0.3163081705570221,0.6269070735090153,736,721
2021,Mamatid,64.78823271762553,0.3597179353237152,0.6604527296937417,757,751
2021,Baclaran,52.55995441146323,0.2652411162853241,0.47513812154696133,181,181
2021,Butong,48.76305619319188,0.2155822515487671,0.4666666666666667,355,345
2021,Bigaa,57.236832301420975,0.2850513458251953,0.5799457994579946,375,369
2021,Sala,63.457679539187794,0.33380451798439026,0.6495507060333762,780,779
2021,Pulo,72.53454749785033,0.3944111764431,0.7940594059405941,1015,1010
2021,Banay-Banay,61.781122897234496,0.3017556369304657,0.6677454153182308,938,927
2021,Marinig,52.92786778231012,0.26484885811805725,0.5087719298245614,633,627
2021,Gulod,59.747466862745966,0.30756789445877075,0.6114649681528662,810,785
2021,San Isidro,69.61487661360016,0.399951308965683,0.7147613762486127,903,901
2021,Diezmo,74.2704597379741,0.3944529592990875,0.841648590021692,461,461
2021,Poblacion,75.73581279280258,0.40803688764572144,0.8714285714285714,140,140
2022,Niugan,61.37401781933432,0.3235801160335541,0.6435643564356436,509,505
2022,Pittland,62.877709915927966,0.35271134972572327,0.6348484848484849,688,660
2022,Casile,84.29364634847965,0.5168533325195312,0.9330655957161981,2263,2241
2022,Banlic,63.838517679358404,0.35961592197418213,0.6430555555555556,736,720
2022,Mamatid,67.10198354281788,0.39707523584365845,0.6818181818181818,757,726
2022,Baclaran,54.52863698449352,0.2805202007293701,0.5082872928176796,181,181
2022,Butong,51.136627124335206,0.24104644358158112,0.49266862170087977,355,341
2022,Bigaa,60.63418164089751,0.3160260021686554,0.6321525885558583,375,367
2022,Sala,66.83390668411764,0.3765607476234436,0.6847545219638242,780,774
2022,Pulo,75.13332637215673,0.440911203622818,0.8029850746268656,1015,1005
